language,file,key,issue_type,text,notes
da,kata/sepai.json,transmission.content,same-as-english,Sepai was taught by Kanryō Higaonna to Miyagi as part of the core curricula in the 1910s-1920s. Miyagi incorporated it unchanged into Goju-Ryu and it was later also taught by his successors. It is one of the heavier kata within the Goju system.,Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,historicalDevelopment.title,same-as-english,Historical development,Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,historicalDevelopment.content,same-as-english,"Sepai has undergone few fundamental changes within Goju-Ryu. However, different Goju-ha developed their own accents in techniques and rhythm. In Okinawa (e.g., Jundokan) the emphasis is on relaxed transitions, in Japan (JKF branches) sometimes more dynamism. Sepai is widely represented: besides Goju, Shito and Kyokushin (via Gōgen Yamaguchi and Mas Oyama) also do the kata. In fact, Sepai was included in Kyokushin as an example of a ""southern kata"". It remains one of the long, complex kata in Goju programs worldwide.",Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,technicalFeatures.title,same-as-english,Technical and philosophical characteristics,Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,technicalFeatures.content,same-as-english,"Sepai combines hard and soft Naha-te elements. It contains throws, grips and circular movements alongside powerful strikes. The working foundation is handling multiple attackers and close-range fighting. Bunkai-wise, many techniques are hidden: Sepai contains 'fakes' and double functions (e.g., a block that is also a whirl). Around the middle, second knees/kicks occur, and it ends with open-hand technique (to then close abruptly). According to Jaap Kooman, Sepai implements ""four-direction attack, long and short distance"" with much body-shifting and feints. Philosophically, the kata emphasizes completeness: both long-range and close confrontation, and maximum utilization of body rotations.",Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,controversy.title,same-as-english,Controversy/variations within Goju-Ryu,Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,controversy.content,same-as-english,"Differences in Sepai are limited and mainly concern stylistic performances. The main dividing line is the old Okinawa-Japan style: in Okinawa the deep teeth of the kata were preserved, while some Japanese dojos have become more fluid. There is no official controversy; everyone recognizes Sepai as a Goju classic. The only mention of variation is that Mas Oyama (Kyokushin) and Goju echoes (Oyama's Kyokushin vs Miyagi's Goju) had slightly different rhythmic accents, but the embusen is the same.",Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,relationships.title,same-as-english,Relationship to other kata/systems,Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,relationships.content,same-as-english,"Sepai seems to fit into the ""southern tradition"" (together with Saifa, Kururunfa, Sanchin, etc.). It follows the example of Sanseiru in the foregoing running (36 vs 18), as noted: the name Sepai (18) is half of 36 and would indicate an alternative set of techniques. In Okinawa, Sepai is comparable to Goju's Yoseikan and other form types within Shito-Ryu and Uechi. Like other Naha kata, it reflects Chinese influences (e.g., knee bends that resemble classical Lion or Mantis techniques). The distortion by Funakoshi in Shotokan has produced the Java name ""Hangetsu"" for his version of Sepai, but that is outside Goju.",Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,modernPractice.title,same-as-english,Use in modern practice,Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,modernPractice.content,same-as-english,"Sepai is usually taught from mid to high qualified students (brown/black belts). It is rare in kata competitions due to its length and difficulty, though it can be performed as a demonstration kata. Many dojos treat the application (bunkai) in detail, especially the grips and locks that are hidden in the kata. In self-defense, Sepai is translated into combinations of strikes with close-in throws and holding grips. It serves primarily as a technological and conditioning-promoting kata in traditional Goju curricula.",Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,nameAndMeaning.title,same-as-english,Name and meaning,Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,nameAndMeaning.content,same-as-english,"Sepai (十八手), also called Seipai, means ""18 hands"". The Fujian pronunciation is Sei (10) and pai (8), together 18. The number probably refers to the number of main movements or techniques in the kata. In Okinawa there is an additional interpretation: 18 is related to 36 (Sanseru) as Buddhist or battle point variations. Sometimes it is suggested that Sepai stands for ""18 guards of the king"", but most explanation focuses on the technical meaning (18 essential attack/defense patterns).",Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,history,same-as-english,"Sepai is a classical Naha-te kata. It was taught by Kanryō Higaonna to Miyagi as part of the core curricula in the 1910s-1920s. It was thus an existing Okinawan form before the systematization of Goju-Ryu. Miyagi incorporated it unchanged into Goju-Ryu; it is one of the heavier kata, later also taught by his successors. Like Seisan and Sanseru, it presumably has Chinese roots, possibly from southern kungfu (There is no question of Miyagi's own creation).",Review whether this should be translated or intentionally kept as-is.
da,kata/sepai.json,culturalSignificance,same-as-english,"Sepai is usually taught from mid to high qualified students (brown/black belts). It is rare in kata competitions due to its length and difficulty, though it can be performed as a demonstration kata. Many dojos treat the application (bunkai) in detail, especially the grips and locks that are hidden in the kata. In self-defense, Sepai is translated into combinations of strikes with close-in throws and holding grips. It serves primarily as a technological and conditioning-promoting kata in traditional Goju curricula.",Review whether this should be translated or intentionally kept as-is.
pt,kata/sepai.json,transmission.title,same-as-english,Transmission to Goju-Ryu,Review whether this should be translated or intentionally kept as-is.
pt,kata/sepai.json,transmission.content,same-as-english,Sepai was taught by Kanryō Higaonna to Miyagi as part of the core curricula in the 1910s-1920s. Miyagi incorporated it unchanged into Goju-Ryu and it was later also taught by his successors. It is one of the heavier kata within the Goju system.,Review whether this should be translated or intentionally kept as-is.
pt,kata/sepai.json,historicalDevelopment.title,same-as-english,Historical development,Review whether this should be translated or intentionally kept as-is.
pt,kata/sepai.json,historicalDevelopment.content,same-as-english,"Sepai has undergone few fundamental changes within Goju-Ryu. However, different Goju-ha developed their own accents in techniques and rhythm. In Okinawa (e.g., Jundokan) the emphasis is on relaxed transitions, in Japan (JKF branches) sometimes more dynamism. Sepai is widely represented: besides Goju, Shito and Kyokushin (via Gōgen Yamaguchi and Mas Oyama) also do the kata. In fact, Sepai was included in Kyokushin as an example of a ""southern kata"". It remains one of the long, complex kata in Goju programs worldwide.",Review whether this should be translated or intentionally kept as-is.
